usemonth,customer_id,count_now,count_before,name,gender,start_date,end_date,membership_period,is_deleted,class_name,campaign_name,price,mean,median,max,min,routing_flg
201808,PL279584,9,10.0,XXXX,F,2018-07-01,,9.0,0.0,オールタイム,通常,10500.0,7.666666666666668,9.0,10.0,4.0,1.0
201902,IK913187,3,7.0,XXXX,F,2017-02-01,,26.0,0.0,オールタイム,通常,10500.0,5.0,5.5,7.0,1.0,1.0
201807,IK508589,2,8.0,XXXXX,M,2016-02-01,,38.0,0.0,ナイト,通常,6000.0,4.583333333333333,5.0,8.0,2.0,1.0
201810,GD574867,5,4.0,XXXXX,M,2016-08-01,,32.0,0.0,ナイト,通常,6000.0,5.333333333333333,5.5,7.0,3.0,1.0
201809,IK417386,7,2.0,XXXXX,M,2015-11-01,,41.0,0.0,オールタイム,通常,10500.0,4.5,4.5,7.0,2.0,1.0
201902,TS950243,7,8.0,XXXX,M,2018-12-15,,4.0,0.0,オールタイム,入会費無料,10500.0,8.0,8.0,9.0,7.0,1.0
201810,IK755649,5,5.0,XXXXX,M,2015-12-01,,40.0,0.0,オールタイム,通常,10500.0,4.75,5.0,8.0,3.0,1.0
201901,GD322464,9,10.0,XXX,M,2018-11-04,,5.0,0.0,オールタイム,通常,10500.0,8.8,9.0,10.0,8.0,1.0
201809,PL302409,4,9.0,XXXX,M,2016-07-01,,33.0,0.0,オールタイム,入会費半額,10500.0,4.666666666666667,4.0,9.0,2.0,1.0
201903,PL695626,8,8.0,XXXXX,F,2018-12-01,,4.0,0.0,デイタイム,入会費無料,7500.0,7.5,7.5,8.0,7.0,1.0
201903,TS640510,8,11.0,XX,F,2019-01-13,,3.0,0.0,デイタイム,通常,7500.0,8.666666666666666,8.0,11.0,7.0,1.0
201805,TS492813,5,9.0,XXXX,M,2017-09-01,,19.0,0.0,ナイト,通常,6000.0,6.0,6.0,9.0,4.0,1.0
201806,HI375298,4,4.0,XXXXXX,F,2017-01-01,,27.0,0.0,オールタイム,通常,10500.0,4.833333333333333,4.0,7.0,2.0,1.0
201807,IK560712,4,9.0,XXXX,F,2017-03-01,,25.0,0.0,オールタイム,通常,10500.0,6.25,7.0,9.0,3.0,1.0
201811,HD053694,4,8.0,XX,F,2017-12-01,,16.0,0.0,オールタイム,入会費無料,10500.0,6.666666666666668,7.0,10.0,4.0,1.0
201808,IK073126,4,5.0,XX,F,2017-07-01,,21.0,0.0,デイタイム,入会費半額,7500.0,5.583333333333332,6.0,7.0,4.0,1.0
201902,GD485258,8,8.0,XXXXXX,F,2018-10-10,,6.0,0.0,オールタイム,通常,10500.0,8.166666666666666,8.0,11.0,7.0,1.0
201903,TS362101,6,7.0,XXXX,F,2018-11-12,,5.0,0.0,オールタイム,通常,10500.0,8.0,7.0,11.0,6.0,1.0
201810,IK446361,3,6.0,XXXXXX,F,2016-05-01,,35.0,0.0,デイタイム,通常,7500.0,4.583333333333333,4.5,7.0,3.0,1.0
201901,OA607825,5,4.0,XXXXX,M,2016-12-01,,28.0,0.0,ナイト,通常,6000.0,5.333333333333333,5.0,7.0,4.0,1.0
201811,HI494466,5,4.0,XXXX,M,2016-06-01,,34.0,0.0,ナイト,通常,6000.0,4.666666666666667,4.5,9.0,2.0,1.0
201810,GD868389,5,9.0,XXXX,M,2016-12-01,,28.0,0.0,ナイト,通常,6000.0,5.583333333333332,6.0,9.0,1.0,1.0
201901,AS124354,4,4.0,XXXX,M,2015-09-01,,43.0,0.0,ナイト,通常,6000.0,4.583333333333333,4.0,7.0,3.0,1.0
201811,OA020996,4,5.0,XXXX,F,2016-06-01,,34.0,0.0,デイタイム,通常,7500.0,4.25,5.0,6.0,1.0,1.0
201812,OA283367,5,6.0,XXX,F,2016-12-01,,28.0,0.0,オールタイム,通常,10500.0,5.166666666666667,5.0,8.0,2.0,1.0
201805,TS382258,8,9.0,XX,M,2018-02-01,,14.0,0.0,ナイト,通常,6000.0,7.0,7.0,9.0,5.0,1.0
201806,OA047996,8,2.0,XXXX,F,2017-04-01,,24.0,0.0,デイタイム,通常,7500.0,5.75,6.0,9.0,2.0,1.0
201809,GD172600,6,9.0,XX,M,2017-02-01,,26.0,0.0,デイタイム,通常,7500.0,5.416666666666668,5.5,9.0,3.0,1.0
201902,HD555581,8,8.0,XXX,F,2018-06-03,,10.0,0.0,デイタイム,入会費半額,7500.0,8.2,8.0,9.0,7.0,1.0
201903,HI320690,3,11.0,XX,F,2018-09-03,,7.0,0.0,デイタイム,通常,7500.0,8.571428571428571,9.0,11.0,3.0,1.0
201901,PL191946,9,8.0,XXXXXX,M,2018-09-05,,7.0,0.0,オールタイム,通常,10500.0,8.0,8.0,9.0,7.0,1.0
201902,IK055692,7,6.0,XXXXX,M,2015-06-01,,46.0,0.0,オールタイム,通常,10500.0,5.666666666666668,5.5,7.0,5.0,1.0
201807,IK761183,8,9.0,XXXX,F,2018-06-12,,10.0,0.0,デイタイム,入会費半額,7500.0,8.1,8.0,10.0,6.0,1.0
201807,GD807513,8,9.0,XXXX,F,2018-06-03,,10.0,0.0,デイタイム,入会費半額,7500.0,8.4,9.0,10.0,6.0,1.0
201810,HD484088,6,6.0,XXXXX,M,2015-10-01,,42.0,0.0,オールタイム,通常,10500.0,4.333333333333333,4.0,6.0,3.0,1.0
201808,GD289362,7,9.0,XX,F,2018-05-04,,11.0,0.0,デイタイム,入会費半額,7500.0,8.090909090909092,8.0,10.0,6.0,1.0
201808,IK092130,8,10.0,XXXX,M,2018-01-01,,15.0,0.0,オールタイム,通常,10500.0,7.583333333333332,7.0,10.0,6.0,1.0
201806,HI383326,5,6.0,XXXX,F,2017-07-01,,21.0,0.0,デイタイム,入会費半額,7500.0,5.5,5.0,7.0,5.0,1.0
201812,GD375940,6,8.0,XXX,F,2018-07-04,,9.0,0.0,デイタイム,通常,7500.0,7.777777777777778,8.0,9.0,6.0,1.0
201811,AS470817,3,4.0,XXXX,F,2016-01-01,,39.0,0.0,ナイト,通常,6000.0,4.333333333333333,4.5,7.0,2.0,1.0
201903,OA023562,7,7.0,XXXXX,F,2018-06-12,,10.0,0.0,ナイト,入会費半額,6000.0,7.9,8.0,10.0,6.0,1.0
201807,AS857207,2,8.0,XXXXX,F,2015-05-01,,47.0,0.0,デイタイム,通常,7500.0,4.5,5.0,8.0,2.0,1.0
201903,GD535028,9,8.0,XXXXXX,M,2018-09-12,,7.0,0.0,ナイト,通常,6000.0,8.428571428571429,9.0,11.0,5.0,1.0
201902,PL225043,9,9.0,XXXXX,M,2018-12-09,,4.0,0.0,オールタイム,入会費無料,10500.0,8.0,9.0,9.0,5.0,1.0
201808,TS130392,6,6.0,XXXX,M,2016-06-01,,34.0,0.0,オールタイム,通常,10500.0,4.666666666666667,5.0,7.0,2.0,1.0
201807,GD020270,3,6.0,XX,F,2015-11-01,,41.0,0.0,デイタイム,通常,7500.0,4.25,4.0,6.0,3.0,1.0
201902,TS732743,7,8.0,XXXXX,F,2018-12-10,,4.0,0.0,オールタイム,入会費無料,10500.0,7.25,7.0,8.0,7.0,1.0
201812,TS883038,6,6.0,XXXXX,F,2017-06-01,,22.0,0.0,オールタイム,通常,10500.0,5.416666666666668,6.0,7.0,4.0,1.0
201809,OA018910,4,7.0,XXXXXX,F,2017-04-01,,24.0,0.0,オールタイム,通常,10500.0,5.5,5.0,7.0,4.0,1.0
201808,IK040751,7,8.0,XXXXX,M,2018-01-01,,15.0,0.0,オールタイム,通常,10500.0,7.083333333333332,7.0,9.0,5.0,1.0
201806,PL407755,2,4.0,XXXXXX,M,2016-04-01,,36.0,0.0,ナイト,通常,6000.0,3.9166666666666665,4.0,6.0,1.0,1.0
201901,HI248977,6,8.0,XXXX,F,2018-12-11,,4.0,0.0,オールタイム,入会費無料,10500.0,8.0,8.5,9.0,6.0,1.0
201806,AS132988,5,7.0,XXXX,M,2015-08-01,,44.0,0.0,オールタイム,通常,10500.0,5.333333333333333,5.5,7.0,2.0,1.0
201903,AS517285,9,7.0,XXXXX,M,2018-07-03,,9.0,0.0,オールタイム,通常,10500.0,8.555555555555555,9.0,10.0,6.0,1.0
201807,TS574471,8,6.0,XXXX,F,2017-07-01,,21.0,0.0,ナイト,入会費半額,6000.0,5.75,6.0,8.0,4.0,1.0
201810,IK088821,9,9.0,XX,M,2018-08-05,,8.0,0.0,ナイト,通常,6000.0,7.25,6.5,10.0,5.0,1.0
201810,AS945488,6,6.0,XXXX,F,2016-03-01,,37.0,0.0,オールタイム,通常,10500.0,5.083333333333333,5.0,6.0,2.0,1.0
201812,OA982505,4,4.0,XX,F,2016-08-01,,32.0,0.0,デイタイム,通常,7500.0,4.5,4.0,7.0,3.0,1.0
201809,HD721014,7,5.0,XXXXXX,M,2016-04-01,,36.0,0.0,デイタイム,通常,7500.0,5.166666666666667,5.0,7.0,4.0,1.0
201806,IK612587,4,6.0,XXXX,M,2016-02-01,,38.0,0.0,オールタイム,通常,10500.0,4.666666666666667,4.5,8.0,2.0,1.0
201901,HI135839,8,7.0,XXXXX,M,2018-12-07,,4.0,0.0,オールタイム,入会費無料,10500.0,7.25,7.0,8.0,7.0,1.0
201810,GD110372,5,6.0,XXXXXX,F,2017-10-01,,18.0,0.0,ナイト,通常,6000.0,6.5,6.5,9.0,4.0,1.0
201812,TS310889,5,7.0,XXXX,F,2018-05-03,,11.0,0.0,オールタイム,入会費半額,10500.0,7.454545454545454,8.0,9.0,5.0,1.0
201901,IK254439,6,3.0,XXXXX,M,2017-11-01,,17.0,0.0,ナイト,通常,6000.0,6.0,6.0,9.0,3.0,1.0
201903,GD871763,9,10.0,XXXXX,F,2019-02-04,,2.0,0.0,デイタイム,通常,7500.0,9.5,9.5,10.0,9.0,1.0
201903,AS073285,4,6.0,XXXX,M,2016-09-01,,31.0,0.0,オールタイム,通常,10500.0,4.916666666666667,4.5,8.0,2.0,1.0
201808,GD648354,4,5.0,XXXXX,M,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,5.083333333333333,5.0,8.0,2.0,1.0
201812,TS392587,5,4.0,XXXX,F,2016-11-01,,29.0,0.0,デイタイム,通常,7500.0,5.75,5.5,8.0,4.0,1.0
201809,HI606562,4,5.0,XXX,F,2017-04-01,,24.0,0.0,オールタイム,通常,10500.0,5.166666666666667,5.5,8.0,2.0,1.0
201805,GD563129,11,5.0,XX,M,2017-09-01,,19.0,0.0,ナイト,通常,6000.0,6.333333333333332,6.5,11.0,3.0,1.0
201808,HI765956,6,6.0,XXXXX,M,2017-08-01,,20.0,0.0,オールタイム,入会費半額,10500.0,6.333333333333332,6.0,9.0,5.0,1.0
201903,HI197384,9,7.0,XXXXX,F,2019-01-13,,3.0,0.0,ナイト,通常,6000.0,7.666666666666668,7.0,9.0,7.0,1.0
201806,OA281070,7,5.0,XXXXX,M,2016-08-01,,32.0,0.0,ナイト,通常,6000.0,4.416666666666667,5.0,7.0,2.0,1.0
201902,PL181118,4,5.0,XXXX,F,2016-05-01,,35.0,0.0,オールタイム,通常,10500.0,4.666666666666667,4.5,7.0,2.0,1.0
201805,PL695674,3,4.0,XXXXXX,M,2016-06-01,,34.0,0.0,オールタイム,通常,10500.0,4.333333333333333,4.5,6.0,2.0,1.0
201811,HI730543,10,8.0,XXX,M,2018-09-05,,7.0,0.0,ナイト,通常,6000.0,7.857142857142858,7.0,10.0,6.0,1.0
201809,TS660622,6,3.0,XXXXXX,M,2015-12-01,,40.0,0.0,ナイト,通常,6000.0,4.5,4.5,8.0,1.0,1.0
201902,PL678909,9,6.0,XXXX,F,2018-07-09,,9.0,0.0,オールタイム,通常,10500.0,7.666666666666668,8.0,10.0,6.0,1.0
201812,OA290351,5,4.0,XXXX,F,2016-01-01,,39.0,0.0,ナイト,通常,6000.0,4.916666666666667,5.0,8.0,3.0,1.0
201805,TS145533,2,5.0,XXXXX,M,2015-10-01,,42.0,0.0,ナイト,通常,6000.0,4.166666666666667,4.0,7.0,2.0,1.0
201805,AS818410,7,4.0,XXXX,M,2017-01-01,,27.0,0.0,オールタイム,通常,10500.0,5.583333333333332,5.5,8.0,3.0,1.0
201902,AS563124,7,4.0,XXXX,M,2017-07-01,,21.0,0.0,オールタイム,入会費半額,10500.0,5.083333333333333,5.0,8.0,1.0,1.0
201810,OA038299,8,7.0,XXXXX,F,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,4.916666666666667,5.0,8.0,2.0,1.0
201811,PL214920,3,5.0,XXXX,F,2016-07-01,,33.0,0.0,デイタイム,入会費半額,7500.0,4.166666666666667,4.0,6.0,2.0,1.0
201810,IK688052,7,8.0,XXXX,M,2018-02-01,,14.0,0.0,ナイト,通常,6000.0,6.833333333333332,7.0,10.0,4.0,1.0
201810,AS404195,4,6.0,XXX,F,2017-02-01,,26.0,0.0,オールタイム,通常,10500.0,4.916666666666667,5.5,7.0,2.0,1.0
201902,HD000022,3,4.0,XXX,F,2016-06-01,,34.0,0.0,オールタイム,通常,10500.0,4.416666666666667,4.5,6.0,3.0,1.0
201809,AS335390,5,7.0,XX,F,2017-01-01,,27.0,0.0,オールタイム,通常,10500.0,5.75,6.0,7.0,4.0,1.0
201903,HD482972,10,10.0,XX,F,2019-01-10,,3.0,0.0,デイタイム,通常,7500.0,9.0,10.0,10.0,7.0,1.0
201810,IK377403,3,5.0,XXXX,M,2015-10-01,,42.0,0.0,オールタイム,通常,10500.0,4.416666666666667,4.5,7.0,1.0,1.0
201806,HI929904,4,5.0,XXXXX,M,2015-08-01,,44.0,0.0,オールタイム,通常,10500.0,4.416666666666667,4.0,6.0,3.0,1.0
201902,IK897447,4,4.0,XX,M,2016-08-01,,32.0,0.0,オールタイム,通常,10500.0,4.583333333333333,4.0,8.0,2.0,1.0
201811,HD749546,5,7.0,XXXXX,F,2017-01-01,,27.0,0.0,デイタイム,通常,7500.0,5.333333333333333,5.0,7.0,3.0,1.0
201902,PL328238,8,7.0,XXX,F,2019-01-08,,3.0,0.0,デイタイム,通常,7500.0,8.666666666666666,8.0,11.0,7.0,1.0
201903,TS153210,8,6.0,XXXX,F,2019-02-10,,2.0,0.0,オールタイム,通常,10500.0,7.0,7.0,8.0,6.0,1.0
201805,AS734592,8,8.0,XX,F,2015-05-01,,47.0,0.0,デイタイム,通常,7500.0,5.333333333333333,6.0,8.0,2.0,1.0
201812,IK626501,9,9.0,XXXXX,M,2018-06-10,,10.0,0.0,オールタイム,入会費半額,10500.0,7.9,8.0,10.0,5.0,1.0
201902,HD634356,9,6.0,XXXXX,F,2018-03-01,,13.0,0.0,デイタイム,通常,7500.0,6.833333333333332,6.0,10.0,5.0,1.0
201809,PL758737,2,7.0,XX,M,2017-07-01,,21.0,0.0,オールタイム,入会費半額,10500.0,6.0,6.5,8.0,2.0,1.0
201812,HI237883,6,6.0,XXXXX,M,2018-01-01,,15.0,0.0,オールタイム,通常,10500.0,6.5,6.0,9.0,4.0,1.0
201809,OA578672,9,9.0,XXXX,F,2018-05-11,,11.0,0.0,オールタイム,入会費半額,10500.0,8.0,9.0,10.0,5.0,1.0
201901,HD620437,2,4.0,XXXXX,M,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,5.833333333333332,6.0,9.0,2.0,1.0
201809,GD106824,3,4.0,XXXX,M,2017-03-01,,25.0,0.0,オールタイム,通常,10500.0,4.833333333333333,4.5,8.0,3.0,1.0
201903,OA886981,7,6.0,XXXX,F,2019-01-06,,3.0,0.0,デイタイム,通常,7500.0,6.666666666666668,7.0,7.0,6.0,1.0
201806,OA933190,4,5.0,XXXXX,M,2015-06-01,,46.0,0.0,オールタイム,通常,10500.0,4.583333333333333,4.5,7.0,3.0,1.0
201902,HI920533,2,4.0,XX,M,2015-08-01,,44.0,0.0,ナイト,通常,6000.0,5.0,5.5,8.0,2.0,1.0
201808,GD385195,8,6.0,XX,F,2018-07-15,,9.0,0.0,オールタイム,通常,10500.0,7.5555555555555545,7.0,10.0,6.0,1.0
201808,OA869840,10,6.0,XXXXX,M,2018-06-08,,10.0,0.0,オールタイム,入会費半額,10500.0,7.7,8.0,10.0,5.0,1.0
201903,HD719737,3,5.0,XXXXX,M,2017-01-01,,27.0,0.0,オールタイム,通常,10500.0,5.333333333333333,5.5,8.0,3.0,1.0
201810,PL001979,4,5.0,XXXXX,M,2016-06-01,,34.0,0.0,オールタイム,通常,10500.0,4.75,5.0,7.0,3.0,1.0
201903,AS868530,2,4.0,XXXXX,M,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,4.583333333333333,4.5,7.0,2.0,1.0
201810,HD769845,5,4.0,XXXX,M,2016-02-01,,38.0,0.0,ナイト,通常,6000.0,4.666666666666667,5.0,7.0,2.0,1.0
201903,OA575659,9,6.0,XXX,M,2018-10-01,,6.0,0.0,オールタイム,通常,10500.0,7.833333333333332,7.5,10.0,6.0,1.0
201810,TS838496,6,9.0,XXXX,M,2017-07-01,,21.0,0.0,オールタイム,入会費半額,10500.0,6.25,6.0,9.0,2.0,1.0
201810,GD721751,7,5.0,XXXX,M,2016-12-01,,28.0,0.0,オールタイム,通常,10500.0,5.75,6.0,8.0,3.0,1.0
201903,HD657925,7,7.0,XXXXX,M,2019-01-13,,3.0,0.0,オールタイム,通常,10500.0,8.333333333333334,7.0,11.0,7.0,1.0
201810,IK822921,6,3.0,XXXX,F,2017-10-01,,18.0,0.0,オールタイム,通常,10500.0,6.416666666666668,6.0,11.0,3.0,1.0
201811,PL758046,4,7.0,XXXXX,M,2015-12-01,,40.0,0.0,オールタイム,通常,10500.0,5.333333333333333,5.5,8.0,2.0,1.0
201810,PL709791,5,3.0,XXXX,F,2015-12-01,,40.0,0.0,デイタイム,通常,7500.0,4.916666666666667,5.0,8.0,3.0,1.0
201805,GD022268,5,1.0,XXX,M,2015-05-01,,47.0,0.0,デイタイム,通常,7500.0,4.166666666666667,5.0,7.0,1.0,1.0
201812,HD671982,7,6.0,XXXXX,M,2016-05-01,,35.0,0.0,オールタイム,通常,10500.0,4.833333333333333,5.0,7.0,3.0,1.0
201812,OA236156,3,4.0,XXXXX,F,2015-06-01,,46.0,0.0,オールタイム,通常,10500.0,4.083333333333333,3.5,8.0,2.0,1.0
201902,IK743815,2,4.0,XXXXX,F,2017-02-01,,26.0,0.0,オールタイム,通常,10500.0,5.583333333333332,5.5,9.0,2.0,1.0
201805,OA476099,8,10.0,XXXXX,M,2017-08-01,,20.0,0.0,ナイト,入会費半額,6000.0,7.083333333333332,7.0,10.0,5.0,1.0
201805,PL894962,5,8.0,XXXX,F,2017-04-01,,24.0,0.0,オールタイム,通常,10500.0,5.75,5.5,8.0,4.0,1.0
201812,TS743507,9,5.0,XXXX,M,2018-09-09,,7.0,0.0,デイタイム,通常,7500.0,8.0,8.0,10.0,5.0,1.0
201902,HI450576,6,8.0,XXXXX,F,2018-11-14,,5.0,0.0,デイタイム,通常,7500.0,7.0,7.0,8.0,6.0,1.0
201810,HD848426,7,7.0,XXXXXX,F,2017-12-01,,16.0,0.0,デイタイム,入会費無料,7500.0,6.75,7.0,9.0,5.0,1.0
201809,HD491284,7,5.0,XXXXXX,M,2016-05-01,,35.0,0.0,ナイト,通常,6000.0,4.416666666666667,4.0,8.0,2.0,1.0
201805,GD373372,7,8.0,XXXX,F,2016-07-01,,33.0,0.0,ナイト,入会費半額,6000.0,5.0,5.0,8.0,2.0,1.0
201902,OA940460,2,8.0,XX,F,2016-05-01,,35.0,0.0,オールタイム,通常,10500.0,4.25,3.5,8.0,1.0,1.0
201902,PL706222,8,9.0,XXXXX,M,2019-01-08,,3.0,0.0,ナイト,通常,6000.0,8.333333333333334,8.0,9.0,8.0,1.0
201901,GD796859,7,6.0,XX,F,2018-12-14,,4.0,0.0,デイタイム,入会費無料,7500.0,7.25,7.5,8.0,6.0,1.0
201902,PL679438,8,6.0,XXXXX,F,2018-12-11,,4.0,0.0,オールタイム,入会費無料,10500.0,8.25,8.5,10.0,6.0,1.0
201805,AS339451,5,4.0,XXXXX,M,2016-07-01,,33.0,0.0,オールタイム,入会費半額,10500.0,4.416666666666667,5.0,6.0,1.0,1.0
201901,AS610675,8,6.0,XXXX,F,2018-08-11,,8.0,0.0,オールタイム,通常,10500.0,7.875,8.0,11.0,6.0,1.0
201902,IK005076,3,3.0,XXXX,F,2017-12-01,,16.0,0.0,オールタイム,入会費無料,10500.0,5.916666666666668,6.0,10.0,3.0,1.0
201812,HI594423,9,9.0,XXXX,M,2018-11-08,,5.0,0.0,オールタイム,通常,10500.0,7.8,8.0,9.0,6.0,1.0
201808,HI373547,6,2.0,XXXXX,F,2015-06-01,,46.0,0.0,オールタイム,通常,10500.0,4.0,3.0,8.0,2.0,1.0
201811,TS718154,5,2.0,XXXX,M,2015-09-01,,43.0,0.0,オールタイム,通常,10500.0,4.583333333333333,4.5,7.0,2.0,1.0
201806,AS582607,2,7.0,XXXXXX,M,2016-12-01,,28.0,0.0,オールタイム,通常,10500.0,5.166666666666667,5.0,8.0,2.0,1.0
201807,TS258685,5,6.0,XXXX,F,2017-03-01,,25.0,0.0,オールタイム,通常,10500.0,6.25,6.0,9.0,4.0,1.0
201810,GD227601,4,7.0,XXXXX,M,2016-08-01,,32.0,0.0,ナイト,通常,6000.0,5.25,5.0,10.0,2.0,1.0
201805,HI477055,5,5.0,XXXX,F,2017-03-01,,25.0,0.0,デイタイム,通常,7500.0,6.0,6.0,8.0,2.0,1.0
201811,TS253407,6,5.0,XX,M,2016-03-01,,37.0,0.0,ナイト,通常,6000.0,4.5,4.0,7.0,3.0,1.0
201807,TS414581,9,8.0,XXXXX,F,2018-03-01,,13.0,0.0,デイタイム,通常,7500.0,6.666666666666668,7.0,10.0,4.0,1.0
201812,IK297680,6,7.0,XXXXX,M,2017-07-01,,21.0,0.0,ナイト,入会費半額,6000.0,7.0,7.5,9.0,4.0,1.0
201811,AS859775,8,8.0,XXX,M,2018-06-10,,10.0,0.0,オールタイム,入会費半額,10500.0,8.1,7.5,12.0,6.0,1.0
201901,AS693220,7,4.0,XXXXX,M,2017-03-01,,25.0,0.0,ナイト,通常,6000.0,5.416666666666668,5.0,8.0,4.0,1.0
201901,IK037674,8,5.0,XX,M,2016-04-01,,36.0,0.0,オールタイム,通常,10500.0,4.916666666666667,5.0,8.0,3.0,1.0
201903,TS861788,3,4.0,XX,F,2015-09-01,,43.0,0.0,オールタイム,通常,10500.0,4.666666666666667,5.0,7.0,1.0,1.0
201901,OA332032,6,10.0,XXX,M,2018-11-07,,5.0,0.0,ナイト,通常,6000.0,8.8,9.0,12.0,6.0,1.0
201811,PL801504,4,6.0,XXXX,M,2016-08-01,,32.0,0.0,オールタイム,通常,10500.0,4.666666666666667,4.0,9.0,1.0,1.0
201808,HI207536,3,5.0,XXXX,M,2015-11-01,,41.0,0.0,オールタイム,通常,10500.0,5.25,5.0,9.0,2.0,1.0
201807,GD298325,4,4.0,XXX,M,2016-12-01,,28.0,0.0,ナイト,通常,6000.0,5.25,5.0,8.0,4.0,1.0
201810,TS064860,10,9.0,XXXX,F,2018-08-02,,8.0,0.0,オールタイム,通常,10500.0,8.75,9.0,10.0,6.0,1.0
201903,OA251022,6,9.0,XXXX,F,2019-01-03,,3.0,0.0,ナイト,通常,6000.0,7.666666666666668,8.0,9.0,6.0,1.0
201812,HI978590,5,4.0,XXXXX,F,2015-08-01,,44.0,0.0,オールタイム,通常,10500.0,5.166666666666667,5.0,9.0,3.0,1.0
201810,AS217722,7,11.0,XXX,M,2018-06-10,,10.0,0.0,オールタイム,入会費半額,10500.0,7.3,7.0,11.0,6.0,1.0
201808,HD957073,4,6.0,XXXXX,M,2017-04-01,,24.0,0.0,ナイト,通常,6000.0,5.333333333333333,5.0,7.0,4.0,1.0
201809,TS938916,6,6.0,XXXX,M,2016-09-01,,31.0,0.0,ナイト,通常,6000.0,4.75,5.5,7.0,1.0,1.0
201806,AS196653,5,3.0,XXXXX,F,2017-01-01,,27.0,0.0,オールタイム,通常,10500.0,5.333333333333333,5.0,9.0,3.0,1.0
201901,GD488064,6,8.0,XXXXX,F,2018-12-06,,4.0,0.0,オールタイム,入会費無料,10500.0,7.5,8.0,8.0,6.0,1.0
201807,AS869895,2,6.0,XXXXX,M,2017-05-01,,23.0,0.0,ナイト,通常,6000.0,4.916666666666667,4.0,8.0,2.0,1.0
201809,TS260976,9,10.0,XXXXXX,M,2018-08-08,,8.0,0.0,オールタイム,通常,10500.0,8.5,8.5,10.0,7.0,1.0
201903,PL839821,9,11.0,XXXXX,M,2019-02-09,,2.0,0.0,オールタイム,通常,10500.0,10.0,10.0,11.0,9.0,1.0
201805,GD887148,5,6.0,XXX,F,2017-04-01,,24.0,0.0,オールタイム,通常,10500.0,5.166666666666667,5.5,8.0,2.0,1.0
201901,IK697663,9,10.0,XX,F,2018-12-02,,4.0,0.0,ナイト,入会費無料,6000.0,9.0,9.0,10.0,8.0,1.0
201903,GD428351,5,5.0,XXXXX,F,2016-07-01,,33.0,0.0,デイタイム,入会費半額,7500.0,4.666666666666667,5.0,6.0,3.0,1.0
201901,TS519969,3,5.0,XXX,M,2016-10-01,,30.0,0.0,ナイト,通常,6000.0,4.166666666666667,4.0,7.0,2.0,1.0
201810,HI244067,5,3.0,XX,F,2016-01-01,,39.0,0.0,オールタイム,通常,10500.0,4.166666666666667,4.0,7.0,1.0,1.0
201901,HD003152,5,4.0,XXX,M,2016-10-01,,30.0,0.0,ナイト,通常,6000.0,4.583333333333333,5.0,7.0,2.0,1.0
201809,HI543206,5,8.0,XXXXXX,F,2016-08-01,,32.0,0.0,オールタイム,通常,10500.0,4.833333333333333,5.0,8.0,3.0,1.0
201805,TS147383,4,3.0,XXXXX,F,2015-08-01,,44.0,0.0,ナイト,通常,6000.0,3.75,4.0,5.0,1.0,1.0
201903,AS145720,6,8.0,XXXX,M,2018-10-02,,6.0,0.0,オールタイム,通常,10500.0,8.0,8.0,9.0,6.0,1.0
201902,HI852974,5,7.0,XXXX,M,2017-03-01,,25.0,0.0,デイタイム,通常,7500.0,5.75,5.5,9.0,2.0,1.0
201903,AS905403,6,8.0,XXXX,M,2018-12-07,,4.0,0.0,ナイト,入会費無料,6000.0,9.5,10.0,12.0,6.0,1.0
201903,PL937155,7,9.0,XXXX,F,2019-02-12,,2.0,0.0,デイタイム,通常,7500.0,8.0,8.0,9.0,7.0,1.0
201902,HD867363,5,3.0,XXXXXX,F,2016-12-01,,28.0,0.0,ナイト,通常,6000.0,6.0,6.0,9.0,3.0,1.0
201807,HD487840,5,7.0,XX,M,2017-12-01,,16.0,0.0,ナイト,入会費無料,6000.0,6.5,6.5,10.0,4.0,1.0
201805,GD306378,4,8.0,XXXXX,M,2016-12-01,,28.0,0.0,ナイト,通常,6000.0,5.25,5.0,8.0,3.0,1.0
201903,HI994221,3,6.0,XXXXX,F,2016-10-01,,30.0,0.0,オールタイム,通常,10500.0,5.416666666666668,6.0,8.0,2.0,1.0
201809,PL649133,4,7.0,XXXXX,F,2017-08-01,,20.0,0.0,オールタイム,入会費半額,10500.0,6.0,6.5,8.0,3.0,1.0
201903,AS925147,5,7.0,XX,F,2019-01-10,,3.0,0.0,デイタイム,通常,7500.0,6.666666666666668,7.0,8.0,5.0,1.0
201903,IK568374,7,7.0,XXXXX,M,2019-01-15,,3.0,0.0,オールタイム,通常,10500.0,7.333333333333332,7.0,8.0,7.0,1.0
201810,GD212992,4,4.0,XXXX,F,2015-06-01,,46.0,0.0,ナイト,通常,6000.0,5.25,5.0,9.0,3.0,1.0
201901,PL353504,6,6.0,XXXX,F,2018-10-14,,6.0,0.0,ナイト,通常,6000.0,7.333333333333332,6.0,13.0,6.0,1.0
201805,GD967749,4,5.0,XXXX,F,2015-05-01,,47.0,0.0,オールタイム,通常,10500.0,4.666666666666667,4.5,8.0,3.0,1.0
