exitmonth,customer_id,count_now,count_before,name,gender,start_date,end_date,membership_period,is_deleted,class_name,campaign_name,price,mean,median,max,min,routing_flg,exit_date
201809,IK274884,3,3.0,XX,M,2017-05-01,2018-10-31,17.0,1.0,デイタイム,通常,7500.0,3.0,3.0,4.0,2.0,1.0,2018-09-30 00:00:00
201809,IK286521,1,3.0,XXXX,M,2018-05-12,2018-10-31,5.0,1.0,ナイト,入会費半額,6000.0,4.5,3.0,9.0,1.0,0.0,2018-09-30 00:00:00
201809,IK377339,4,11.0,XXXX,F,2018-08-15,2018-10-31,2.0,1.0,オールタイム,通常,10500.0,6.666666666666668,5.0,11.0,4.0,0.0,2018-09-30 00:00:00
201809,IK430848,3,2.0,XXXXXX,F,2018-04-14,2018-10-31,6.0,1.0,オールタイム,入会費無料,10500.0,4.571428571428571,4.0,7.0,2.0,1.0,2018-09-30 00:00:00
201809,IK673736,1,2.0,XXXXX,F,2018-05-13,2018-10-31,5.0,1.0,デイタイム,入会費半額,7500.0,3.333333333333333,2.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,IK816400,4,2.0,XXX,F,2018-03-01,2018-10-31,7.0,1.0,オールタイム,通常,10500.0,3.4285714285714284,4.0,6.0,1.0,1.0,2018-09-30 00:00:00
201809,IK884794,4,4.0,XXXX,F,2018-04-10,2018-10-31,6.0,1.0,デイタイム,入会費無料,7500.0,5.142857142857143,5.0,8.0,3.0,1.0,2018-09-30 00:00:00
201809,OA296415,2,4.0,XXXX,M,2017-10-01,2018-10-31,12.0,1.0,ナイト,通常,6000.0,3.4285714285714284,4.0,5.0,1.0,0.0,2018-09-30 00:00:00
201809,OA311004,2,1.0,XXXXX,F,2018-06-10,2018-10-31,4.0,1.0,デイタイム,入会費半額,7500.0,3.6,2.0,10.0,1.0,0.0,2018-09-30 00:00:00
201809,OA357510,2,3.0,XXXX,F,2018-06-07,2018-10-31,4.0,1.0,オールタイム,入会費半額,10500.0,3.4,2.0,9.0,1.0,0.0,2018-09-30 00:00:00
201809,OA449732,2,5.0,XXX,F,2018-07-08,2018-10-31,3.0,1.0,ナイト,通常,6000.0,4.25,3.5,8.0,2.0,1.0,2018-09-30 00:00:00
201809,OA596935,2,4.0,XXXXX,M,2018-05-07,2018-10-31,5.0,1.0,オールタイム,入会費半額,10500.0,5.166666666666667,4.0,12.0,2.0,1.0,2018-09-30 00:00:00
201809,OA795064,4,2.0,XXXXX,F,2018-06-14,2018-10-31,4.0,1.0,デイタイム,入会費半額,7500.0,4.4,4.0,7.0,2.0,1.0,2018-09-30 00:00:00
201809,OA897552,2,1.0,XXX,F,2018-04-12,2018-10-31,6.0,1.0,デイタイム,入会費無料,7500.0,4.428571428571429,5.0,9.0,1.0,1.0,2018-09-30 00:00:00
201809,PL111345,4,2.0,XXXXX,F,2017-08-01,2018-10-31,14.0,1.0,デイタイム,入会費半額,7500.0,3.1428571428571432,3.0,6.0,1.0,1.0,2018-09-30 00:00:00
201809,PL320453,1,1.0,XXX,M,2018-04-01,2018-10-31,6.0,1.0,オールタイム,入会費無料,10500.0,4.285714285714286,4.0,8.0,1.0,1.0,2018-09-30 00:00:00
201809,PL323691,1,3.0,XXX,M,2018-06-03,2018-10-31,4.0,1.0,ナイト,入会費半額,6000.0,4.0,3.0,10.0,1.0,0.0,2018-09-30 00:00:00
201809,PL379434,1,3.0,XXXX,F,2018-04-09,2018-10-31,6.0,1.0,デイタイム,入会費無料,7500.0,4.0,3.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,PL400892,3,6.0,XXXXX,F,2018-05-11,2018-10-31,5.0,1.0,デイタイム,入会費半額,7500.0,4.833333333333333,5.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,PL469296,2,4.0,XXXXXX,F,2017-04-01,2018-10-31,18.0,1.0,デイタイム,通常,7500.0,3.2857142857142856,3.0,5.0,2.0,0.0,2018-09-30 00:00:00
201809,PL483945,4,3.0,XXX,M,2017-10-01,2018-10-31,12.0,1.0,オールタイム,通常,10500.0,3.4285714285714284,4.0,5.0,1.0,1.0,2018-09-30 00:00:00
201809,PL526101,1,1.0,XXXX,M,2018-06-03,2018-10-31,4.0,1.0,ナイト,入会費半額,6000.0,3.0,2.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,PL573838,4,11.0,XXXXXX,M,2018-08-05,2018-10-31,2.0,1.0,オールタイム,通常,10500.0,6.666666666666668,5.0,11.0,4.0,1.0,2018-09-30 00:00:00
201809,PL613759,3,2.0,XXXXX,F,2018-06-11,2018-10-31,4.0,1.0,オールタイム,入会費半額,10500.0,4.0,3.0,7.0,2.0,0.0,2018-09-30 00:00:00
201809,PL886444,1,6.0,XX,M,2018-06-11,2018-10-31,4.0,1.0,デイタイム,入会費半額,7500.0,3.8,3.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,PL907455,4,6.0,XXX,F,2017-10-01,2018-10-31,12.0,1.0,デイタイム,通常,7500.0,3.7142857142857135,4.0,6.0,1.0,1.0,2018-09-30 00:00:00
201809,TS117409,3,3.0,XXXXX,M,2018-04-08,2018-10-31,6.0,1.0,オールタイム,入会費無料,10500.0,5.142857142857143,4.0,11.0,2.0,1.0,2018-09-30 00:00:00
201809,TS208446,2,5.0,XXXXX,M,2018-07-07,2018-10-31,3.0,1.0,オールタイム,通常,10500.0,4.25,3.5,8.0,2.0,0.0,2018-09-30 00:00:00
201809,TS235548,1,2.0,XXXX,M,2017-12-01,2018-10-31,10.0,1.0,オールタイム,入会費無料,10500.0,2.8571428571428568,3.0,5.0,1.0,1.0,2018-09-30 00:00:00
201809,TS279306,4,4.0,XXXX,F,2018-06-03,2018-10-31,4.0,1.0,デイタイム,入会費半額,7500.0,5.0,4.0,9.0,4.0,1.0,2018-09-30 00:00:00
201809,TS298879,4,1.0,XXXXX,M,2017-12-01,2018-10-31,10.0,1.0,オールタイム,入会費無料,10500.0,2.8571428571428568,3.0,4.0,1.0,1.0,2018-09-30 00:00:00
201809,TS515806,4,10.0,XXXXX,F,2018-08-09,2018-10-31,2.0,1.0,オールタイム,通常,10500.0,5.666666666666668,4.0,10.0,3.0,0.0,2018-09-30 00:00:00
201809,TS598570,2,3.0,XXXX,M,2018-06-05,2018-10-31,4.0,1.0,ナイト,入会費半額,6000.0,4.0,3.0,8.0,2.0,1.0,2018-09-30 00:00:00
201809,TS740757,3,4.0,XXXXX,M,2018-05-11,2018-10-31,5.0,1.0,ナイト,入会費半額,6000.0,4.666666666666667,4.0,9.0,1.0,1.0,2018-09-30 00:00:00
201809,TS819365,2,4.0,XXXX,M,2018-07-09,2018-10-31,3.0,1.0,ナイト,通常,6000.0,4.75,4.5,8.0,2.0,0.0,2018-09-30 00:00:00
201809,TS853020,5,4.0,XXX,F,2017-12-01,2018-10-31,10.0,1.0,デイタイム,入会費無料,7500.0,3.8571428571428568,3.0,8.0,1.0,1.0,2018-09-30 00:00:00
201809,TS919144,4,1.0,XXX,M,2017-11-01,2018-10-31,11.0,1.0,ナイト,通常,6000.0,2.7142857142857144,3.0,4.0,1.0,1.0,2018-09-30 00:00:00
201810,AS062717,3,2.0,XXXXX,F,2018-07-07,2018-11-30,4.0,1.0,デイタイム,通常,7500.0,3.8,3.0,8.0,1.0,1.0,2018-10-30 00:00:00
201810,AS116472,2,5.0,XXXXX,F,2018-06-01,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,5.0,5.5,7.0,2.0,1.0,2018-10-30 00:00:00
201810,AS195052,2,3.0,XXXXX,M,2018-05-12,2018-11-30,6.0,1.0,デイタイム,入会費半額,7500.0,3.571428571428572,3.0,8.0,1.0,1.0,2018-10-30 00:00:00
201810,AS247467,1,1.0,XXXX,M,2018-05-01,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,4.285714285714286,4.0,9.0,1.0,0.0,2018-10-30 00:00:00
201810,AS273321,4,7.0,XXXXX,M,2018-09-01,2018-11-30,2.0,1.0,ナイト,通常,6000.0,4.333333333333333,4.0,7.0,2.0,0.0,2018-10-30 00:00:00
201810,AS280969,3,5.0,XXX,M,2018-06-01,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,5.333333333333333,4.5,8.0,3.0,1.0,2018-10-30 00:00:00
201810,AS409779,3,3.0,XXXX,F,2018-05-13,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,5.0,4.0,9.0,2.0,0.0,2018-10-30 00:00:00
201810,AS473535,6,4.0,XXXXX,M,2018-01-01,2018-11-30,10.0,1.0,オールタイム,通常,10500.0,4.125,4.0,6.0,3.0,0.0,2018-10-30 00:00:00
201810,AS549090,3,3.0,XXXXXX,M,2018-07-05,2018-11-30,4.0,1.0,オールタイム,通常,10500.0,4.2,3.0,7.0,3.0,1.0,2018-10-30 00:00:00
201810,AS557018,2,3.0,XXXXX,M,2018-05-06,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,4.142857142857143,4.0,7.0,1.0,1.0,2018-10-30 00:00:00
201810,AS639549,4,2.0,XXXXX,F,2018-04-15,2018-11-30,7.0,1.0,オールタイム,入会費無料,10500.0,4.375,3.5,9.0,2.0,0.0,2018-10-30 00:00:00
201810,AS645809,2,3.0,XXXX,F,2018-04-06,2018-11-30,7.0,1.0,デイタイム,入会費無料,7500.0,3.875,3.0,8.0,2.0,1.0,2018-10-30 00:00:00
201810,AS778425,4,11.0,XXXX,M,2018-09-09,2018-11-30,2.0,1.0,ナイト,通常,6000.0,7.0,6.0,11.0,4.0,0.0,2018-10-30 00:00:00
201810,GD094728,1,6.0,XXXX,F,2018-08-01,2018-11-30,3.0,1.0,ナイト,通常,6000.0,5.75,5.0,12.0,1.0,0.0,2018-10-30 00:00:00
201810,GD318523,2,3.0,XXXXX,F,2018-06-10,2018-11-30,5.0,1.0,デイタイム,入会費半額,7500.0,5.333333333333333,5.0,10.0,2.0,0.0,2018-10-30 00:00:00
201810,GD326524,4,3.0,XXXX,M,2017-12-01,2018-11-30,11.0,1.0,オールタイム,入会費無料,10500.0,4.5,4.5,7.0,3.0,1.0,2018-10-30 00:00:00
201810,GD462507,3,4.0,XXXXX,F,2018-05-02,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,6.0,6.0,10.0,3.0,1.0,2018-10-30 00:00:00
201810,GD701512,5,4.0,XXXXX,M,2017-11-01,2018-11-30,12.0,1.0,オールタイム,通常,10500.0,3.75,4.0,6.0,2.0,1.0,2018-10-30 00:00:00
201810,GD738012,2,6.0,XXXXX,M,2018-08-09,2018-11-30,3.0,1.0,オールタイム,通常,10500.0,4.75,4.5,8.0,2.0,0.0,2018-10-30 00:00:00
201810,GD741058,2,1.0,XXXXX,M,2017-12-01,2018-11-30,11.0,1.0,オールタイム,入会費無料,10500.0,3.375,3.0,7.0,1.0,1.0,2018-10-30 00:00:00
201810,GD879310,1,1.0,XXXXX,M,2018-06-08,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,4.333333333333333,4.0,10.0,1.0,0.0,2018-10-30 00:00:00
201810,HD058348,4,4.0,XXXX,M,2018-06-14,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,5.166666666666667,5.0,7.0,4.0,0.0,2018-10-30 00:00:00
201810,HD069655,3,5.0,XXXX,M,2018-04-15,2018-11-30,7.0,1.0,オールタイム,入会費無料,10500.0,4.875,4.5,9.0,3.0,1.0,2018-10-30 00:00:00
201810,HD124235,1,2.0,XXXXX,M,2017-09-01,2018-11-30,14.0,1.0,オールタイム,通常,10500.0,2.5,2.5,4.0,1.0,0.0,2018-10-30 00:00:00
201810,HD218970,3,4.0,XXXXX,F,2018-04-02,2018-11-30,7.0,1.0,オールタイム,入会費無料,10500.0,4.75,4.0,8.0,3.0,1.0,2018-10-30 00:00:00
201810,HD264361,3,6.0,XXXX,M,2018-02-01,2018-11-30,9.0,1.0,ナイト,通常,6000.0,3.875,3.5,7.0,1.0,0.0,2018-10-30 00:00:00
201810,HD321813,3,2.0,XXX,F,2017-11-01,2018-11-30,12.0,1.0,デイタイム,通常,7500.0,3.625,3.0,9.0,1.0,1.0,2018-10-30 00:00:00
201810,HD417609,3,4.0,XXX,F,2018-07-08,2018-11-30,4.0,1.0,ナイト,通常,6000.0,4.6,4.0,8.0,2.0,1.0,2018-10-30 00:00:00
201810,HD476620,4,1.0,XXXXX,M,2017-12-01,2018-11-30,11.0,1.0,デイタイム,入会費無料,7500.0,3.5,3.5,6.0,1.0,1.0,2018-10-30 00:00:00
201810,HD677310,4,4.0,XXXXX,F,2018-04-09,2018-11-30,7.0,1.0,オールタイム,入会費無料,10500.0,4.625,4.0,10.0,2.0,1.0,2018-10-30 00:00:00
201810,HD711126,1,8.0,XXXXX,F,2018-09-15,2018-11-30,2.0,1.0,ナイト,通常,6000.0,4.0,3.0,8.0,1.0,0.0,2018-10-30 00:00:00
201810,HD768386,2,2.0,XXXX,M,2017-11-01,2018-11-30,12.0,1.0,ナイト,通常,6000.0,3.5,3.5,6.0,1.0,1.0,2018-10-30 00:00:00
201810,HD781345,2,7.0,XXXX,F,2018-06-03,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,4.5,5.0,7.0,2.0,1.0,2018-10-30 00:00:00
201810,HD944406,7,2.0,XXXXX,F,2018-05-11,2018-11-30,6.0,1.0,デイタイム,入会費半額,7500.0,5.428571428571429,5.0,10.0,1.0,1.0,2018-10-30 00:00:00
201810,HI089467,4,4.0,XXXXX,F,2018-03-01,2018-11-30,8.0,1.0,オールタイム,通常,10500.0,4.5,5.0,6.0,1.0,1.0,2018-10-30 00:00:00
201810,HI181507,2,2.0,XXXXX,F,2018-05-11,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,3.4285714285714284,2.0,8.0,1.0,0.0,2018-10-30 00:00:00
201810,HI214680,2,4.0,XXXXX,M,2018-05-08,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,5.142857142857143,5.0,9.0,1.0,1.0,2018-10-30 00:00:00
201810,HI450290,2,5.0,XXXXX,F,2018-08-06,2018-11-30,3.0,1.0,デイタイム,通常,7500.0,4.0,3.5,7.0,2.0,1.0,2018-10-30 00:00:00
201810,HI529562,2,4.0,XXXXX,M,2016-12-01,2018-11-30,23.0,1.0,ナイト,通常,6000.0,2.875,2.5,6.0,1.0,1.0,2018-10-30 00:00:00
201810,HI573204,6,8.0,XXXXX,M,2018-09-10,2018-11-30,2.0,1.0,オールタイム,通常,10500.0,5.0,6.0,8.0,1.0,0.0,2018-10-30 00:00:00
201810,HI596179,1,4.0,XXXX,F,2018-04-06,2018-11-30,7.0,1.0,ナイト,入会費無料,6000.0,4.0,3.5,11.0,1.0,1.0,2018-10-30 00:00:00
201810,HI823009,1,4.0,XXXXX,M,2018-05-09,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,3.8571428571428568,4.0,7.0,1.0,0.0,2018-10-30 00:00:00
201810,HI841207,3,2.0,XXXXXX,M,2018-05-15,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,4.571428571428571,3.0,9.0,2.0,1.0,2018-10-30 00:00:00
201810,HI910114,4,4.0,XXXX,M,2018-06-01,2018-11-30,5.0,1.0,ナイト,入会費半額,6000.0,5.0,4.5,8.0,1.0,0.0,2018-10-30 00:00:00
201810,IK009011,3,6.0,XXXXX,M,2018-05-11,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,5.7142857142857135,6.0,9.0,1.0,0.0,2018-10-30 00:00:00
201810,IK056231,1,4.0,XXXX,M,2018-05-01,2018-11-30,6.0,1.0,ナイト,入会費半額,6000.0,4.0,4.0,9.0,1.0,0.0,2018-10-30 00:00:00
201810,IK152942,1,1.0,XXX,F,2018-07-02,2018-11-30,4.0,1.0,オールタイム,通常,10500.0,3.6,2.0,8.0,1.0,1.0,2018-10-30 00:00:00
201810,IK186228,2,2.0,XXXXX,M,2018-06-04,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,3.6666666666666665,2.5,9.0,1.0,0.0,2018-10-30 00:00:00
201810,IK511263,3,2.0,XXXX,F,2018-02-01,2018-11-30,9.0,1.0,デイタイム,通常,7500.0,3.375,2.5,7.0,1.0,0.0,2018-10-30 00:00:00
201810,IK518800,6,4.0,XXXX,F,2018-02-01,2018-11-30,9.0,1.0,オールタイム,通常,10500.0,4.125,4.5,8.0,1.0,1.0,2018-10-30 00:00:00
201810,IK528327,2,3.0,XXX,F,2018-04-01,2018-11-30,7.0,1.0,オールタイム,入会費無料,10500.0,4.75,5.0,8.0,2.0,1.0,2018-10-30 00:00:00
201810,IK566847,4,4.0,XX,M,2018-07-07,2018-11-30,4.0,1.0,オールタイム,通常,10500.0,4.2,4.0,8.0,2.0,0.0,2018-10-30 00:00:00
201810,IK654848,2,5.0,XXXXXX,M,2018-04-04,2018-11-30,7.0,1.0,デイタイム,入会費無料,7500.0,4.125,4.0,7.0,2.0,1.0,2018-10-30 00:00:00
201810,IK680230,2,3.0,XXXXX,F,2018-07-06,2018-11-30,4.0,1.0,デイタイム,通常,7500.0,4.0,4.0,6.0,2.0,0.0,2018-10-30 00:00:00
201810,IK699204,3,2.0,XXXXX,M,2018-01-01,2018-11-30,10.0,1.0,オールタイム,通常,10500.0,3.375,2.5,8.0,1.0,1.0,2018-10-30 00:00:00
201810,IK899587,1,6.0,XXX,M,2018-05-05,2018-11-30,6.0,1.0,ナイト,入会費半額,6000.0,5.285714285714286,6.0,9.0,1.0,1.0,2018-10-30 00:00:00
201810,OA052852,3,4.0,XXXXX,M,2017-11-01,2018-11-30,12.0,1.0,デイタイム,通常,7500.0,4.125,3.5,7.0,3.0,1.0,2018-10-30 00:00:00
201810,OA096601,4,8.0,XXXXX,F,2018-09-03,2018-11-30,2.0,1.0,デイタイム,通常,7500.0,5.666666666666668,5.0,8.0,4.0,0.0,2018-10-30 00:00:00
201810,OA113778,4,7.0,XXXX,M,2018-09-08,2018-11-30,2.0,1.0,ナイト,通常,6000.0,4.666666666666667,4.0,7.0,3.0,0.0,2018-10-30 00:00:00
201810,OA245976,5,2.0,XXXXXX,M,2018-04-15,2018-11-30,7.0,1.0,ナイト,入会費無料,6000.0,4.0,4.0,7.0,2.0,1.0,2018-10-30 00:00:00
201810,OA268998,3,3.0,XXX,M,2018-05-10,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,5.0,5.0,10.0,3.0,0.0,2018-10-30 00:00:00
201810,OA406772,3,3.0,XXXX,M,2017-11-01,2018-11-30,12.0,1.0,デイタイム,通常,7500.0,4.125,3.5,7.0,3.0,1.0,2018-10-30 00:00:00
201810,OA422340,2,4.0,XXXX,M,2017-12-01,2018-11-30,11.0,1.0,オールタイム,入会費無料,10500.0,3.625,4.0,7.0,1.0,1.0,2018-10-30 00:00:00
201810,OA594481,4,1.0,XXXXX,F,2018-05-10,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,4.142857142857143,4.0,7.0,1.0,0.0,2018-10-30 00:00:00
201810,OA599080,4,4.0,XXX,F,2018-06-02,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,5.333333333333333,4.5,10.0,4.0,1.0,2018-10-30 00:00:00
201810,OA752333,1,6.0,XXXXXX,F,2018-08-05,2018-11-30,3.0,1.0,デイタイム,通常,7500.0,4.5,3.5,10.0,1.0,1.0,2018-10-30 00:00:00
201810,OA868549,4,6.0,XXXXX,F,2018-08-04,2018-11-30,3.0,1.0,オールタイム,通常,10500.0,5.5,5.0,8.0,4.0,1.0,2018-10-30 00:00:00
201810,PL064289,5,5.0,XXX,M,2018-04-15,2018-11-30,7.0,1.0,ナイト,入会費無料,6000.0,3.75,4.5,7.0,1.0,1.0,2018-10-30 00:00:00
201810,PL113946,2,4.0,XXXXX,M,2018-06-09,2018-11-30,5.0,1.0,ナイト,入会費半額,6000.0,5.0,5.5,9.0,1.0,0.0,2018-10-30 00:00:00
201810,PL249372,1,5.0,XXXXX,M,2018-06-12,2018-11-30,5.0,1.0,ナイト,入会費半額,6000.0,5.0,5.0,9.0,1.0,1.0,2018-10-30 00:00:00
201810,PL322167,3,3.0,XXXXX,F,2018-03-01,2018-11-30,8.0,1.0,デイタイム,通常,7500.0,2.875,3.0,5.0,1.0,0.0,2018-10-30 00:00:00
201810,PL417414,4,5.0,XXXX,M,2018-08-12,2018-11-30,3.0,1.0,オールタイム,通常,10500.0,4.5,4.5,8.0,1.0,0.0,2018-10-30 00:00:00
201810,PL541970,3,2.0,XXX,M,2018-06-10,2018-11-30,5.0,1.0,ナイト,入会費半額,6000.0,4.166666666666667,3.5,8.0,1.0,0.0,2018-10-30 00:00:00
201810,PL542865,4,5.0,XXXXX,M,2018-04-09,2018-11-30,7.0,1.0,ナイト,入会費無料,6000.0,4.0,4.0,6.0,3.0,1.0,2018-10-30 00:00:00
201810,PL576454,2,5.0,XXX,F,2018-06-12,2018-11-30,5.0,1.0,オールタイム,入会費半額,10500.0,5.0,4.5,8.0,2.0,1.0,2018-10-30 00:00:00
201810,PL734553,4,3.0,XXXXXX,F,2018-05-13,2018-11-30,6.0,1.0,デイタイム,入会費半額,7500.0,5.857142857142858,5.0,10.0,1.0,1.0,2018-10-30 00:00:00
201810,PL744883,4,5.0,XXXX,F,2018-07-02,2018-11-30,4.0,1.0,オールタイム,通常,10500.0,4.8,4.0,9.0,2.0,0.0,2018-10-30 00:00:00
201810,PL806332,5,5.0,XXXX,F,2018-05-06,2018-11-30,6.0,1.0,デイタイム,入会費半額,7500.0,6.0,6.0,9.0,3.0,1.0,2018-10-30 00:00:00
201810,PL865086,2,8.0,XXXXX,F,2018-09-10,2018-11-30,2.0,1.0,デイタイム,通常,7500.0,4.666666666666667,4.0,8.0,2.0,1.0,2018-10-30 00:00:00
201810,PL978177,2,3.0,XXXX,F,2018-07-01,2018-11-30,4.0,1.0,デイタイム,通常,7500.0,4.4,5.0,7.0,2.0,0.0,2018-10-30 00:00:00
201810,TS075183,3,2.0,XXXXX,M,2018-04-12,2018-11-30,7.0,1.0,オールタイム,入会費無料,10500.0,4.25,4.5,8.0,2.0,1.0,2018-10-30 00:00:00
201810,TS465474,2,1.0,XXXX,M,2017-12-01,2018-11-30,11.0,1.0,ナイト,入会費無料,6000.0,2.625,2.0,5.0,1.0,1.0,2018-10-30 00:00:00
201810,TS609198,3,4.0,XXXX,F,2018-07-02,2018-11-30,4.0,1.0,オールタイム,通常,10500.0,4.6,4.0,7.0,3.0,1.0,2018-10-30 00:00:00
201810,TS655367,4,2.0,XX,F,2018-04-05,2018-11-30,7.0,1.0,オールタイム,入会費無料,10500.0,4.125,3.5,7.0,2.0,1.0,2018-10-30 00:00:00
201810,TS810276,2,4.0,XXX,F,2018-05-12,2018-11-30,6.0,1.0,オールタイム,入会費半額,10500.0,5.0,5.0,8.0,2.0,1.0,2018-10-30 00:00:00
201810,TS893503,2,2.0,XXXXXX,M,2018-07-01,2018-11-30,4.0,1.0,オールタイム,通常,10500.0,3.8,2.0,7.0,1.0,0.0,2018-10-30 00:00:00
201811,AS174345,6,2.0,XXXXXX,M,2017-04-01,2018-12-31,20.0,1.0,オールタイム,通常,10500.0,3.7777777777777777,4.0,6.0,2.0,1.0,2018-11-30 00:00:00
201811,AS220894,2,2.0,XX,M,2018-01-01,2018-12-31,11.0,1.0,オールタイム,通常,10500.0,3.7777777777777777,4.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,AS280807,4,8.0,XXXX,M,2018-10-01,2018-12-31,2.0,1.0,ナイト,通常,6000.0,5.0,4.0,8.0,3.0,1.0,2018-11-30 00:00:00
201811,AS321794,4,2.0,XX,M,2017-03-01,2018-12-31,21.0,1.0,オールタイム,通常,10500.0,3.555555555555556,4.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,AS365290,2,3.0,XXXXX,M,2018-02-01,2018-12-31,10.0,1.0,デイタイム,通常,7500.0,4.0,4.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,AS472959,1,3.0,XXXXXX,F,2018-06-04,2018-12-31,6.0,1.0,デイタイム,入会費半額,7500.0,4.857142857142857,5.0,10.0,1.0,1.0,2018-11-30 00:00:00
201811,AS484367,1,2.0,XXX,F,2018-07-07,2018-12-31,5.0,1.0,デイタイム,通常,7500.0,3.8333333333333335,3.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,AS509237,4,3.0,XXXXXX,F,2018-04-06,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,4.0,3.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,AS546865,1,1.0,XXXXX,M,2017-12-01,2018-12-31,12.0,1.0,ナイト,入会費無料,6000.0,3.7777777777777777,4.0,6.0,1.0,1.0,2018-11-30 00:00:00
201811,AS568468,2,1.0,XXXX,M,2018-07-04,2018-12-31,5.0,1.0,ナイト,通常,6000.0,4.5,4.5,8.0,1.0,1.0,2018-11-30 00:00:00
201811,AS665097,1,2.0,XXXXXX,M,2018-06-08,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.0,3.0,9.0,1.0,0.0,2018-11-30 00:00:00
201811,AS708113,1,2.0,XXXX,M,2018-06-08,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.428571428571429,5.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,AS811755,1,2.0,XXXX,M,2017-12-01,2018-12-31,12.0,1.0,ナイト,入会費無料,6000.0,4.222222222222221,4.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,AS823436,4,6.0,XXXXX,F,2018-04-01,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,4.888888888888889,5.0,10.0,1.0,1.0,2018-11-30 00:00:00
201811,AS863944,2,3.0,XXXXX,F,2018-07-03,2018-12-31,5.0,1.0,デイタイム,通常,7500.0,3.8333333333333335,3.5,7.0,1.0,1.0,2018-11-30 00:00:00
201811,AS873051,2,4.0,XXXXX,F,2017-10-01,2018-12-31,14.0,1.0,ナイト,通常,6000.0,4.222222222222221,4.0,6.0,2.0,1.0,2018-11-30 00:00:00
201811,AS938080,3,4.0,XXXX,M,2018-09-01,2018-12-31,3.0,1.0,オールタイム,通常,10500.0,4.75,3.5,9.0,3.0,0.0,2018-11-30 00:00:00
201811,GD115456,4,2.0,XXXXX,M,2018-04-05,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,3.6666666666666665,4.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,GD121535,2,3.0,XXX,M,2018-06-12,2018-12-31,6.0,1.0,ナイト,入会費半額,6000.0,4.142857142857143,4.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,GD137323,3,3.0,XX,M,2018-06-04,2018-12-31,6.0,1.0,ナイト,入会費半額,6000.0,5.571428571428571,6.0,9.0,3.0,1.0,2018-11-30 00:00:00
201811,GD164396,6,1.0,XXXX,M,2018-01-01,2018-12-31,11.0,1.0,オールタイム,通常,10500.0,4.4444444444444455,5.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,GD171613,3,3.0,XXXX,F,2018-01-01,2018-12-31,11.0,1.0,ナイト,通常,6000.0,4.4444444444444455,4.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,GD174951,5,3.0,XXX,M,2018-04-14,2018-12-31,8.0,1.0,デイタイム,入会費無料,7500.0,4.666666666666667,4.0,9.0,2.0,1.0,2018-11-30 00:00:00
201811,GD191589,1,4.0,XXXXXX,F,2017-12-01,2018-12-31,12.0,1.0,オールタイム,入会費無料,10500.0,3.555555555555556,4.0,5.0,1.0,1.0,2018-11-30 00:00:00
201811,GD462529,3,1.0,XX,M,2018-07-10,2018-12-31,5.0,1.0,ナイト,通常,6000.0,4.0,4.0,7.0,1.0,0.0,2018-11-30 00:00:00
