usemonth,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
201903,HI275161,5,3.0,7.0,6.0,5.0,4.0,4.0,2016-12-01,2019-03-01,27
201903,HI288209,4,4.0,5.0,4.0,3.0,4.0,3.0,2016-02-01,2019-03-01,37
201903,HI292442,4,8.0,8.0,9.0,7.0,7.0,9.0,2018-02-01,2019-03-01,13
201903,HI292858,4,5.0,6.0,5.0,3.0,7.0,7.0,2017-09-01,2019-03-01,18
201903,HI296573,2,2.0,4.0,3.0,6.0,11.0,9.0,2018-09-06,2019-03-01,5
201903,HI297129,5,5.0,6.0,5.0,5.0,4.0,5.0,2017-01-01,2019-03-01,26
201903,HI298989,8,8.0,9.0,7.0,6.0,10.0,10.0,2018-07-12,2019-03-01,7
201903,HI305974,6,7.0,7.0,4.0,4.0,5.0,5.0,2016-09-01,2019-03-01,30
201903,HI311281,5,7.0,9.0,7.0,9.0,9.0,10.0,2018-01-01,2019-03-01,14
201903,HI312309,6,8.0,5.0,10.0,7.0,10.0,9.0,2018-06-15,2019-03-01,8
201903,HI320690,3,11.0,11.0,8.0,8.0,9.0,10.0,2018-09-03,2019-03-01,5
201903,HI321252,9,6.0,7.0,5.0,7.0,7.0,6.0,2017-10-01,2019-03-01,17
201903,HI322689,8,5.0,5.0,4.0,7.0,7.0,8.0,2017-03-01,2019-03-01,24
201903,HI323901,5,6.0,4.0,5.0,3.0,3.0,5.0,2015-07-01,2019-03-01,44
201903,HI324110,7,3.0,1.0,4.0,4.0,3.0,3.0,2015-06-01,2019-03-01,45
201903,HI324381,4,3.0,6.0,5.0,6.0,4.0,3.0,2016-08-01,2019-03-01,31
201903,HI324666,3,6.0,4.0,2.0,4.0,3.0,6.0,2015-05-01,2019-03-01,46
201903,HI328204,6,3.0,6.0,7.0,3.0,3.0,8.0,2015-07-01,2019-03-01,44
201903,HI331377,8,4.0,8.0,7.0,9.0,9.0,7.0,2018-04-11,2019-03-01,10
201903,HI337186,7,2.0,4.0,5.0,5.0,3.0,6.0,2015-11-01,2019-03-01,40
201903,HI337854,6,5.0,4.0,4.0,8.0,5.0,5.0,2017-06-01,2019-03-01,21
201903,HI338198,6,4.0,6.0,6.0,6.0,4.0,8.0,2017-01-01,2019-03-01,26
201903,HI338427,5,5.0,4.0,8.0,5.0,9.0,5.0,2017-12-01,2019-03-01,15
201903,HI339146,4,6.0,5.0,3.0,2.0,4.0,2.0,2015-05-01,2019-03-01,46
201903,HI342075,5,6.0,3.0,2.0,5.0,9.0,6.0,2015-11-01,2019-03-01,40
201903,HI349563,6,8.0,7.0,8.0,4.0,5.0,9.0,2017-10-01,2019-03-01,17
201903,HI352145,2,7.0,5.0,4.0,6.0,4.0,5.0,2016-05-01,2019-03-01,34
201903,HI355741,2,5.0,8.0,6.0,7.0,8.0,9.0,2018-02-01,2019-03-01,13
201903,HI360754,5,1.0,7.0,4.0,3.0,4.0,5.0,2016-06-01,2019-03-01,33
201903,HI361018,8,4.0,3.0,8.0,2.0,7.0,6.0,2017-02-01,2019-03-01,25
201903,HI363056,6,4.0,7.0,5.0,3.0,7.0,5.0,2016-05-01,2019-03-01,34
201903,HI367242,8,5.0,7.0,7.0,7.0,6.0,8.0,2018-04-07,2019-03-01,10
201903,HI368031,4,6.0,7.0,8.0,10.0,9.0,8.0,2018-04-03,2019-03-01,10
201903,HI372505,3,3.0,6.0,4.0,5.0,8.0,3.0,2018-05-01,2019-03-01,10
201903,HI373547,3,8.0,5.0,3.0,2.0,6.0,3.0,2015-06-01,2019-03-01,45
201903,HI374524,4,3.0,1.0,5.0,3.0,6.0,7.0,2016-01-01,2019-03-01,38
201903,HI375298,3,2.0,4.0,4.0,6.0,6.0,7.0,2017-01-01,2019-03-01,26
201903,HI376364,5,2.0,3.0,6.0,6.0,2.0,5.0,2015-09-01,2019-03-01,42
201903,HI378471,5,3.0,4.0,5.0,6.0,7.0,4.0,2015-12-01,2019-03-01,39
201903,HI383326,5,7.0,5.0,5.0,5.0,5.0,6.0,2017-07-01,2019-03-01,20
201903,HI387953,5,5.0,4.0,4.0,7.0,6.0,5.0,2016-05-01,2019-03-01,34
201903,HI388582,5,5.0,4.0,5.0,5.0,5.0,3.0,2015-05-01,2019-03-01,46
201903,HI388967,3,5.0,5.0,1.0,4.0,3.0,10.0,2017-09-01,2019-03-01,18
201903,HI390909,7,5.0,5.0,2.0,5.0,4.0,5.0,2016-09-01,2019-03-01,30
201903,HI393943,4,4.0,5.0,9.0,5.0,6.0,5.0,2017-04-01,2019-03-01,23
201903,HI402432,8,5.0,8.0,7.0,4.0,7.0,8.0,2018-01-01,2019-03-01,14
201903,HI402688,1,1.0,4.0,3.0,2.0,3.0,6.0,2018-04-12,2019-03-01,10
201903,HI403116,9,6.0,4.0,4.0,6.0,5.0,7.0,2018-03-01,2019-03-01,12
201903,HI403631,6,6.0,8.0,4.0,5.0,7.0,4.0,2017-08-01,2019-03-01,19
201903,HI405166,5,5.0,3.0,5.0,4.0,5.0,2.0,2015-09-01,2019-03-01,42
201903,HI405294,4,7.0,3.0,3.0,3.0,4.0,6.0,2016-06-01,2019-03-01,33
201903,HI405733,6,1.0,3.0,6.0,5.0,5.0,8.0,2016-11-01,2019-03-01,28
201903,HI415680,1,3.0,4.0,4.0,5.0,3.0,7.0,2018-06-09,2019-03-01,8
201903,HI421707,5,5.0,5.0,4.0,4.0,6.0,5.0,2016-04-01,2019-03-01,35
201903,HI421757,5,5.0,6.0,5.0,7.0,5.0,6.0,2017-05-01,2019-03-01,22
201903,HI428108,5,6.0,5.0,5.0,4.0,6.0,3.0,2015-08-01,2019-03-01,43
201903,HI431223,5,4.0,3.0,3.0,8.0,6.0,5.0,2017-04-01,2019-03-01,23
201903,HI441426,8,3.0,5.0,9.0,5.0,5.0,5.0,2017-06-01,2019-03-01,21
201903,HI442697,4,4.0,7.0,4.0,7.0,5.0,7.0,2017-11-01,2019-03-01,16
201903,HI446535,3,4.0,4.0,1.0,2.0,8.0,7.0,2018-05-05,2019-03-01,9
201903,HI450069,7,3.0,3.0,6.0,3.0,5.0,4.0,2016-04-01,2019-03-01,35
201903,HI456699,5,10.0,7.0,8.0,6.0,7.0,10.0,2018-02-01,2019-03-01,13
201903,HI459439,4,5.0,6.0,8.0,7.0,7.0,6.0,2018-01-01,2019-03-01,14
201903,HI461906,7,7.0,7.0,8.0,10.0,9.0,12.0,2018-08-02,2019-03-01,6
201903,HI466749,3,7.0,6.0,6.0,5.0,6.0,1.0,2016-07-01,2019-03-01,32
201903,HI468152,4,6.0,5.0,5.0,8.0,5.0,4.0,2016-03-01,2019-03-01,36
201903,HI468227,5,2.0,6.0,4.0,6.0,4.0,5.0,2016-01-01,2019-03-01,38
201903,HI470508,2,5.0,4.0,5.0,2.0,5.0,5.0,2016-10-01,2019-03-01,29
201903,HI471204,6,5.0,4.0,5.0,4.0,3.0,7.0,2016-02-01,2019-03-01,37
201903,HI474778,7,6.0,5.0,7.0,6.0,6.0,7.0,2018-05-04,2019-03-01,9
201903,HI475753,5,7.0,6.0,4.0,5.0,5.0,4.0,2017-08-01,2019-03-01,19
201903,HI477055,7,7.0,8.0,2.0,7.0,6.0,6.0,2017-03-01,2019-03-01,24
201903,HI481405,4,4.0,6.0,4.0,5.0,3.0,2.0,2016-07-01,2019-03-01,32
201903,HI483820,5,6.0,4.0,6.0,5.0,4.0,7.0,2016-10-01,2019-03-01,29
201903,HI484575,9,8.0,7.0,9.0,10.0,8.0,12.0,2018-07-08,2019-03-01,7
201903,HI486531,3,6.0,6.0,8.0,6.0,5.0,6.0,2017-10-01,2019-03-01,17
201903,HI488123,7,5.0,6.0,6.0,7.0,6.0,5.0,2017-04-01,2019-03-01,23
201903,HI488259,4,3.0,5.0,6.0,6.0,8.0,6.0,2017-01-01,2019-03-01,26
201903,HI492596,4,6.0,4.0,5.0,5.0,5.0,7.0,2016-04-01,2019-03-01,35
201903,HI493527,7,4.0,5.0,7.0,6.0,6.0,5.0,2017-08-01,2019-03-01,19
201903,HI494466,5,4.0,3.0,2.0,5.0,4.0,6.0,2016-06-01,2019-03-01,33
201903,HI499195,7,2.0,3.0,4.0,3.0,3.0,5.0,2015-07-01,2019-03-01,44
201903,HI500662,6,10.0,5.0,6.0,6.0,8.0,6.0,2018-02-01,2019-03-01,13
201903,HI505696,4,1.0,5.0,7.0,4.0,6.0,7.0,2016-12-01,2019-03-01,27
201903,HI513968,4,7.0,8.0,8.0,7.0,8.0,6.0,2018-06-06,2019-03-01,8
201903,HI515080,4,4.0,8.0,6.0,7.0,6.0,8.0,2017-09-01,2019-03-01,18
201903,HI516704,10,8.0,8.0,5.0,4.0,6.0,6.0,2017-05-01,2019-03-01,22
201903,HI518408,6,7.0,5.0,6.0,3.0,4.0,5.0,2015-12-01,2019-03-01,39
201903,HI521002,4,4.0,6.0,6.0,6.0,6.0,5.0,2017-02-01,2019-03-01,25
201903,HI525283,5,5.0,4.0,6.0,5.0,4.0,6.0,2015-07-01,2019-03-01,44
201903,HI525851,4,8.0,5.0,7.0,4.0,3.0,4.0,2015-06-01,2019-03-01,45
201903,HI527630,5,2.0,5.0,6.0,4.0,5.0,5.0,2017-01-01,2019-03-01,26
201903,HI531972,3,5.0,4.0,4.0,7.0,2.0,7.0,2015-08-01,2019-03-01,43
201903,HI539181,8,3.0,2.0,3.0,6.0,6.0,5.0,2017-08-01,2019-03-01,19
201903,HI543206,5,7.0,3.0,4.0,5.0,4.0,5.0,2016-08-01,2019-03-01,31
201903,HI548769,8,8.0,9.0,7.0,7.0,10.0,10.0,2018-09-06,2019-03-01,5
201903,HI555356,4,3.0,5.0,2.0,2.0,1.0,8.0,2018-07-11,2019-03-01,7
201903,HI557133,8,4.0,6.0,7.0,5.0,7.0,5.0,2017-03-01,2019-03-01,24
201903,HI557617,7,6.0,5.0,4.0,7.0,6.0,6.0,2017-04-01,2019-03-01,23
201903,HI559946,5,5.0,6.0,3.0,7.0,5.0,2.0,2016-05-01,2019-03-01,34
201903,HI561218,6,3.0,6.0,8.0,5.0,4.0,6.0,2017-08-01,2019-03-01,19
201903,HI562740,7,9.0,9.0,7.0,7.0,10.0,9.0,2018-05-06,2019-03-01,9
201903,HI563460,6,5.0,7.0,5.0,6.0,6.0,7.0,2017-04-01,2019-03-01,23
201903,HI564909,7,6.0,5.0,5.0,3.0,7.0,2.0,2015-09-01,2019-03-01,42
201903,HI567520,7,7.0,5.0,5.0,8.0,7.0,9.0,2018-01-01,2019-03-01,14
201903,HI570349,5,7.0,4.0,4.0,4.0,5.0,2.0,2015-05-01,2019-03-01,46
201903,HI573797,5,5.0,2.0,5.0,5.0,2.0,5.0,2016-07-01,2019-03-01,32
201903,HI574446,8,3.0,6.0,4.0,5.0,5.0,6.0,2017-04-01,2019-03-01,23
201903,HI575026,7,8.0,8.0,7.0,8.0,7.0,7.0,2018-05-05,2019-03-01,9
201903,HI580283,1,8.0,4.0,3.0,7.0,3.0,6.0,2016-01-01,2019-03-01,38
201903,HI582217,4,4.0,5.0,3.0,5.0,6.0,7.0,2015-06-01,2019-03-01,45
201903,HI585606,5,6.0,5.0,5.0,4.0,4.0,5.0,2016-08-01,2019-03-01,31
201903,HI587459,6,6.0,10.0,8.0,7.0,9.0,10.0,2018-07-12,2019-03-01,7
201903,HI598974,6,6.0,7.0,6.0,5.0,4.0,5.0,2015-05-01,2019-03-01,46
201903,HI599889,6,7.0,6.0,6.0,8.0,8.0,6.0,2018-04-13,2019-03-01,10
201903,HI599892,3,7.0,5.0,5.0,5.0,7.0,7.0,2017-02-01,2019-03-01,25
201903,HI602995,5,7.0,6.0,7.0,5.0,5.0,7.0,2017-09-01,2019-03-01,18
201903,HI604733,4,3.0,2.0,6.0,1.0,5.0,6.0,2016-06-01,2019-03-01,33
201903,HI606562,6,2.0,3.0,6.0,6.0,4.0,4.0,2017-04-01,2019-03-01,23
201903,HI614861,4,6.0,6.0,4.0,3.0,6.0,5.0,2017-01-01,2019-03-01,26
201903,HI615379,6,3.0,3.0,7.0,5.0,7.0,5.0,2017-01-01,2019-03-01,26
201903,HI615448,7,5.0,8.0,8.0,8.0,5.0,7.0,2018-07-05,2019-03-01,7
201903,HI620428,3,2.0,6.0,3.0,2.0,2.0,6.0,2018-06-06,2019-03-01,8
201903,HI628557,4,5.0,5.0,5.0,3.0,5.0,5.0,2017-02-01,2019-03-01,25
201903,HI630247,9,8.0,7.0,9.0,9.0,7.0,6.0,2018-05-01,2019-03-01,10
201903,HI630523,3,3.0,6.0,6.0,6.0,8.0,7.0,2018-01-01,2019-03-01,14
201903,HI630678,5,4.0,1.0,4.0,5.0,8.0,7.0,2017-03-01,2019-03-01,24
201903,HI631124,2,2.0,4.0,6.0,3.0,6.0,4.0,2017-09-01,2019-03-01,18
201903,HI635742,4,6.0,3.0,5.0,2.0,4.0,6.0,2015-05-01,2019-03-01,46
201903,HI635804,5,4.0,3.0,3.0,6.0,6.0,4.0,2017-09-01,2019-03-01,18
201903,HI636571,6,7.0,4.0,7.0,5.0,4.0,6.0,2017-03-01,2019-03-01,24
201903,HI636994,5,3.0,4.0,3.0,4.0,4.0,5.0,2016-06-01,2019-03-01,33
201903,HI637811,5,6.0,5.0,1.0,6.0,6.0,6.0,2017-11-01,2019-03-01,16
201903,HI639424,8,3.0,6.0,1.0,5.0,6.0,6.0,2015-07-01,2019-03-01,44
201903,HI639915,2,5.0,5.0,8.0,5.0,5.0,6.0,2017-04-01,2019-03-01,23
201903,HI648498,4,6.0,5.0,4.0,8.0,5.0,6.0,2017-02-01,2019-03-01,25
201903,HI650765,3,7.0,3.0,4.0,5.0,5.0,5.0,2015-11-01,2019-03-01,40
201903,HI652401,5,3.0,2.0,5.0,4.0,5.0,4.0,2016-03-01,2019-03-01,36
201903,HI652550,4,5.0,5.0,6.0,5.0,1.0,6.0,2016-02-01,2019-03-01,37
201903,HI653573,5,7.0,3.0,6.0,5.0,5.0,5.0,2016-03-01,2019-03-01,36
201903,HI654756,5,5.0,3.0,2.0,5.0,3.0,8.0,2015-12-01,2019-03-01,39
201903,HI664739,5,7.0,3.0,3.0,6.0,7.0,7.0,2017-11-01,2019-03-01,16
201903,HI673538,3,4.0,6.0,6.0,4.0,6.0,7.0,2015-09-01,2019-03-01,42
201903,HI683278,5,3.0,3.0,5.0,4.0,5.0,5.0,2016-04-01,2019-03-01,35
201903,HI693441,7,5.0,3.0,5.0,8.0,6.0,5.0,2017-07-01,2019-03-01,20
201903,HI699568,6,5.0,3.0,5.0,4.0,4.0,7.0,2016-04-01,2019-03-01,35
201903,HI702171,5,7.0,4.0,7.0,3.0,6.0,5.0,2015-12-01,2019-03-01,39
201903,HI708658,4,3.0,5.0,5.0,6.0,4.0,1.0,2015-08-01,2019-03-01,43
201903,HI713224,8,3.0,4.0,5.0,3.0,8.0,5.0,2015-11-01,2019-03-01,40
201903,HI720107,4,6.0,5.0,7.0,5.0,1.0,4.0,2015-07-01,2019-03-01,44
201903,HI728364,6,4.0,3.0,5.0,4.0,4.0,2.0,2015-06-01,2019-03-01,45
201903,HI728754,5,4.0,5.0,5.0,6.0,6.0,5.0,2017-11-01,2019-03-01,16
201903,HI730543,7,7.0,7.0,6.0,10.0,8.0,10.0,2018-09-05,2019-03-01,5
201903,HI735675,5,6.0,5.0,5.0,5.0,6.0,6.0,2017-12-01,2019-03-01,15
201903,HI735866,4,6.0,4.0,5.0,4.0,4.0,7.0,2016-12-01,2019-03-01,27
201903,HI740503,6,6.0,2.0,5.0,5.0,5.0,6.0,2017-03-01,2019-03-01,24
201903,HI752359,3,8.0,7.0,6.0,5.0,7.0,5.0,2017-02-01,2019-03-01,25
201903,HI754520,3,3.0,5.0,5.0,3.0,3.0,6.0,2016-04-01,2019-03-01,35
201903,HI755073,4,6.0,6.0,7.0,6.0,5.0,5.0,2017-05-01,2019-03-01,22
201903,HI764799,3,5.0,6.0,6.0,6.0,3.0,6.0,2016-04-01,2019-03-01,35
201903,HI765956,9,6.0,6.0,5.0,6.0,7.0,6.0,2017-08-01,2019-03-01,19
201903,HI769940,4,7.0,5.0,4.0,4.0,4.0,6.0,2015-12-01,2019-03-01,39
201903,HI770890,2,2.0,4.0,6.0,9.0,5.0,3.0,2016-03-01,2019-03-01,36
201903,HI777528,4,4.0,4.0,6.0,5.0,5.0,4.0,2015-11-01,2019-03-01,40
201903,HI777712,9,4.0,6.0,5.0,6.0,7.0,3.0,2016-12-01,2019-03-01,27
201903,HI778223,7,2.0,3.0,6.0,5.0,4.0,5.0,2015-07-01,2019-03-01,44
201903,HI778952,9,6.0,7.0,9.0,6.0,9.0,9.0,2018-07-01,2019-03-01,8
201903,HI792024,5,2.0,4.0,3.0,5.0,4.0,5.0,2016-02-01,2019-03-01,37
201903,HI795669,7,8.0,8.0,7.0,6.0,4.0,5.0,2017-01-01,2019-03-01,26
201903,HI798295,8,9.0,6.0,4.0,10.0,7.0,8.0,2018-03-01,2019-03-01,12
201903,HI802082,5,4.0,4.0,4.0,6.0,6.0,3.0,2017-05-01,2019-03-01,22
201903,HI802716,7,4.0,2.0,7.0,8.0,7.0,6.0,2017-06-01,2019-03-01,21
201903,HI804186,4,4.0,5.0,5.0,3.0,5.0,2.0,2015-05-01,2019-03-01,46
201903,HI811171,4,6.0,3.0,7.0,6.0,3.0,4.0,2016-08-01,2019-03-01,31
201903,HI813166,7,5.0,4.0,6.0,4.0,5.0,7.0,2017-04-01,2019-03-01,23
201903,HI818090,4,3.0,5.0,9.0,6.0,6.0,8.0,2018-01-01,2019-03-01,14
201903,HI819179,8,9.0,7.0,7.0,9.0,10.0,8.0,2018-07-09,2019-03-01,7
201903,HI821087,3,3.0,5.0,1.0,6.0,4.0,2.0,2016-07-01,2019-03-01,32
201903,HI826338,4,3.0,5.0,1.0,4.0,4.0,6.0,2015-10-01,2019-03-01,41
201903,HI828919,6,7.0,2.0,5.0,4.0,5.0,3.0,2016-02-01,2019-03-01,37
201903,HI835158,5,4.0,5.0,5.0,4.0,2.0,7.0,2017-02-01,2019-03-01,25
201903,HI836555,6,7.0,10.0,7.0,9.0,9.0,10.0,2018-09-02,2019-03-01,5
201903,HI844112,7,10.0,7.0,5.0,8.0,9.0,10.0,2018-03-01,2019-03-01,12
201903,HI852974,5,5.0,7.0,2.0,3.0,8.0,4.0,2017-03-01,2019-03-01,24
201903,HI853357,5,3.0,7.0,4.0,6.0,3.0,5.0,2015-10-01,2019-03-01,41
201903,HI859298,3,4.0,4.0,5.0,3.0,1.0,5.0,2015-07-01,2019-03-01,44
201903,HI859532,4,4.0,5.0,6.0,7.0,4.0,6.0,2016-03-01,2019-03-01,36
201903,HI861442,3,6.0,5.0,4.0,1.0,5.0,3.0,2016-07-01,2019-03-01,32
201903,HI866614,8,8.0,6.0,7.0,8.0,8.0,8.0,2018-05-01,2019-03-01,10
201903,HI866646,6,6.0,2.0,3.0,3.0,5.0,5.0,2016-08-01,2019-03-01,31
201903,HI871259,4,4.0,3.0,3.0,7.0,3.0,3.0,2015-12-01,2019-03-01,39
201903,HI873127,3,4.0,4.0,8.0,5.0,6.0,5.0,2017-08-01,2019-03-01,19
201903,HI878806,7,7.0,6.0,8.0,5.0,7.0,5.0,2017-11-01,2019-03-01,16
201903,HI879414,4,3.0,6.0,4.0,4.0,5.0,4.0,2016-03-01,2019-03-01,36
201903,HI880150,6,3.0,6.0,4.0,4.0,4.0,4.0,2016-07-01,2019-03-01,32
201903,HI886359,3,3.0,5.0,3.0,5.0,5.0,9.0,2016-12-01,2019-03-01,27
201903,HI886725,3,4.0,7.0,3.0,4.0,8.0,7.0,2017-10-01,2019-03-01,17
201903,HI889198,9,6.0,5.0,3.0,6.0,3.0,6.0,2017-10-01,2019-03-01,17
201903,HI893036,6,4.0,5.0,4.0,8.0,7.0,4.0,2017-10-01,2019-03-01,17
201903,HI896174,4,4.0,5.0,7.0,6.0,8.0,8.0,2016-10-01,2019-03-01,29
201903,HI900494,3,6.0,7.0,5.0,5.0,7.0,4.0,2015-06-01,2019-03-01,45
201903,HI911254,6,4.0,3.0,4.0,4.0,4.0,4.0,2016-06-01,2019-03-01,33
201903,HI914925,4,7.0,6.0,9.0,7.0,9.0,5.0,2018-03-01,2019-03-01,12
201903,HI918101,5,6.0,6.0,7.0,4.0,4.0,4.0,2016-08-01,2019-03-01,31
201903,HI919320,3,3.0,6.0,5.0,8.0,9.0,9.0,2018-03-01,2019-03-01,12
201903,HI920533,7,2.0,4.0,2.0,6.0,6.0,4.0,2015-08-01,2019-03-01,43
201903,HI921882,7,3.0,11.0,5.0,7.0,4.0,5.0,2017-06-01,2019-03-01,21
201903,HI923060,6,7.0,6.0,5.0,4.0,7.0,6.0,2017-05-01,2019-03-01,22
201903,HI926833,5,7.0,7.0,6.0,9.0,10.0,10.0,2018-09-09,2019-03-01,5
201903,HI929904,3,5.0,4.0,3.0,4.0,4.0,3.0,2015-08-01,2019-03-01,43
201903,HI933949,4,5.0,3.0,2.0,6.0,7.0,5.0,2016-01-01,2019-03-01,38
201903,HI934540,3,5.0,3.0,4.0,6.0,4.0,4.0,2016-06-01,2019-03-01,33
201903,HI940182,3,8.0,5.0,7.0,8.0,6.0,7.0,2018-01-01,2019-03-01,14
201903,HI949100,4,5.0,3.0,6.0,4.0,2.0,7.0,2016-06-01,2019-03-01,33
201903,HI954427,4,5.0,3.0,6.0,5.0,4.0,5.0,2016-01-01,2019-03-01,38
201903,HI957106,4,6.0,6.0,6.0,6.0,6.0,5.0,2017-01-01,2019-03-01,26
201903,HI959268,4,4.0,2.0,6.0,4.0,5.0,4.0,2016-04-01,2019-03-01,35
201903,HI963277,2,5.0,4.0,6.0,3.0,4.0,4.0,2015-08-01,2019-03-01,43
201903,HI964680,4,4.0,6.0,6.0,6.0,4.0,4.0,2017-11-01,2019-03-01,16
201903,HI965956,4,5.0,6.0,5.0,3.0,6.0,6.0,2015-06-01,2019-03-01,45
201903,HI969539,4,5.0,4.0,6.0,8.0,8.0,9.0,2017-11-01,2019-03-01,16
201903,HI969840,5,4.0,3.0,4.0,5.0,5.0,7.0,2015-08-01,2019-03-01,43
201903,HI978590,5,3.0,6.0,5.0,4.0,4.0,6.0,2015-08-01,2019-03-01,43
201903,HI981240,5,6.0,8.0,6.0,7.0,10.0,6.0,2017-10-01,2019-03-01,17
201903,HI990013,8,6.0,7.0,8.0,5.0,5.0,5.0,2017-09-01,2019-03-01,18
201903,HI990855,6,4.0,6.0,1.0,5.0,5.0,7.0,2016-03-01,2019-03-01,36
201903,HI994023,5,7.0,8.0,8.0,11.0,6.0,7.0,2018-09-07,2019-03-01,5
201903,HI994221,3,6.0,5.0,2.0,5.0,8.0,6.0,2016-10-01,2019-03-01,29
201903,HI994796,5,8.0,5.0,5.0,5.0,4.0,5.0,2017-12-01,2019-03-01,15
201903,HI995135,6,5.0,4.0,7.0,2.0,3.0,4.0,2015-11-01,2019-03-01,40
201903,HI999153,5,5.0,3.0,3.0,4.0,7.0,6.0,2016-11-01,2019-03-01,28
201903,IK000432,2,2.0,3.0,3.0,3.0,5.0,4.0,2018-05-01,2019-03-01,10
201903,IK003033,5,6.0,4.0,3.0,6.0,4.0,6.0,2017-04-01,2019-03-01,23
201903,IK003477,3,2.0,4.0,5.0,3.0,4.0,5.0,2016-03-01,2019-03-01,36
201903,IK003701,6,9.0,8.0,5.0,8.0,7.0,9.0,2018-03-01,2019-03-01,12
201903,IK004574,4,4.0,4.0,8.0,3.0,5.0,4.0,2017-07-01,2019-03-01,20
201903,IK004670,2,4.0,7.0,7.0,5.0,5.0,5.0,2017-02-01,2019-03-01,25
201903,IK005076,4,3.0,3.0,10.0,4.0,6.0,7.0,2017-12-01,2019-03-01,15
201903,IK006139,5,5.0,7.0,6.0,4.0,4.0,3.0,2015-06-01,2019-03-01,45
201903,IK007215,4,6.0,5.0,6.0,5.0,2.0,3.0,2016-08-01,2019-03-01,31
201903,IK010592,4,3.0,5.0,7.0,3.0,6.0,5.0,2016-06-01,2019-03-01,33
201903,IK013644,6,6.0,8.0,7.0,6.0,6.0,8.0,2018-02-01,2019-03-01,13
201903,IK015821,5,6.0,3.0,2.0,6.0,4.0,5.0,2016-03-01,2019-03-01,36
201903,IK018825,4,4.0,6.0,7.0,5.0,6.0,6.0,2015-09-01,2019-03-01,42
201903,IK023975,5,5.0,4.0,7.0,8.0,4.0,3.0,2016-12-01,2019-03-01,27
201903,IK025556,5,2.0,6.0,4.0,7.0,5.0,3.0,2015-11-01,2019-03-01,40
201903,IK027801,6,5.0,3.0,8.0,7.0,5.0,4.0,2016-12-01,2019-03-01,27
201903,IK027932,1,5.0,7.0,4.0,4.0,5.0,8.0,2016-09-01,2019-03-01,30
201903,IK028579,6,5.0,4.0,4.0,7.0,4.0,5.0,2016-06-01,2019-03-01,33
201903,IK031542,5,7.0,3.0,4.0,5.0,3.0,5.0,2016-02-01,2019-03-01,37
201903,IK037674,3,5.0,8.0,5.0,3.0,4.0,6.0,2016-04-01,2019-03-01,35
201903,IK040751,6,7.0,8.0,9.0,6.0,8.0,7.0,2018-01-01,2019-03-01,14
201903,IK042838,5,7.0,6.0,7.0,9.0,10.0,8.0,2018-04-04,2019-03-01,10
201903,IK046372,5,3.0,5.0,4.0,5.0,3.0,7.0,2016-11-01,2019-03-01,28
201903,IK051201,4,2.0,6.0,6.0,7.0,6.0,6.0,2015-10-01,2019-03-01,41
201903,IK051737,2,3.0,5.0,5.0,3.0,7.0,6.0,2015-09-01,2019-03-01,42
201903,IK055692,5,7.0,6.0,6.0,6.0,5.0,7.0,2015-06-01,2019-03-01,45
201903,IK058141,4,4.0,6.0,5.0,6.0,9.0,6.0,2016-10-01,2019-03-01,29
201903,IK059803,5,3.0,6.0,5.0,3.0,3.0,3.0,2015-05-01,2019-03-01,46
201903,IK061114,6,7.0,5.0,4.0,3.0,6.0,3.0,2016-08-01,2019-03-01,31
201903,IK061665,7,5.0,8.0,5.0,7.0,9.0,5.0,2017-11-01,2019-03-01,16
201903,IK066398,2,4.0,2.0,3.0,4.0,4.0,8.0,2016-01-01,2019-03-01,38
201903,IK067006,4,7.0,7.0,9.0,6.0,8.0,8.0,2018-01-01,2019-03-01,14
201903,IK073126,4,7.0,6.0,6.0,6.0,6.0,5.0,2017-07-01,2019-03-01,20
201903,IK077913,2,6.0,5.0,5.0,7.0,4.0,6.0,2016-12-01,2019-03-01,27
201903,IK082424,1,3.0,5.0,3.0,3.0,4.0,5.0,2018-04-14,2019-03-01,10
201903,IK086599,4,4.0,5.0,5.0,9.0,3.0,6.0,2016-01-01,2019-03-01,38
201903,IK087573,9,8.0,7.0,6.0,10.0,9.0,7.0,2018-08-12,2019-03-01,6
201903,IK088722,3,7.0,3.0,6.0,5.0,6.0,7.0,2017-07-01,2019-03-01,20
201903,IK088821,10,6.0,5.0,6.0,7.0,9.0,9.0,2018-08-05,2019-03-01,6
201903,IK092130,7,6.0,6.0,6.0,6.0,7.0,10.0,2018-01-01,2019-03-01,14
201903,IK096992,4,8.0,4.0,4.0,5.0,5.0,2.0,2015-09-01,2019-03-01,42
201903,IK098074,5,3.0,3.0,4.0,3.0,1.0,7.0,2015-05-01,2019-03-01,46
201903,IK102369,5,6.0,6.0,6.0,5.0,3.0,4.0,2015-05-01,2019-03-01,46
201903,IK102382,6,4.0,8.0,7.0,2.0,7.0,8.0,2017-10-01,2019-03-01,17
201903,IK109332,4,5.0,3.0,6.0,5.0,7.0,5.0,2016-08-01,2019-03-01,31
201903,IK112757,7,5.0,7.0,4.0,6.0,5.0,5.0,2017-07-01,2019-03-01,20
201903,IK114480,5,4.0,3.0,6.0,8.0,8.0,7.0,2017-12-01,2019-03-01,15
201903,IK120435,3,6.0,6.0,2.0,4.0,4.0,7.0,2017-08-01,2019-03-01,19
